userName;rawContent;status;Label
rudi baser;Montoon tolong diselidiki player troll yg bisa buat rating mobile legend turun, dan tolong player epic membuat resah pemain, dan saya bertanya, kenapa kalau habis kalah harus dapat random player yang membuat susah tim. Tolong diperbaiki keluh kesah epic . Rating aku kasih 1 dulu nanti kalau sudah diperbaiki aku naikan jadi 5 full. Lag ping, disaat dalam loby ping hijau bagus, pas udah masuk permainan ping langsung drop. Gimana nih pihak montoon bisa diperbaiki ngk masalah lag.;1;Negatif
Farel Ailul Akhbar;Mohon untuk developer game moba ini. Saya ketika bermain game sangat tidak senang sekali karena jaringan lambat ketika lagi perang atau lagi memulai pertandingan, sedangkan ketika nggak ada musuh atau baru spawn jaringan bagus. Dan itu jaringan lambat ketika lagi perang saja, padahal jaringan saya itu bagus untuk game atau aplikasi lain. Dan saya berharap untuk developer game ini memperbaiki jaringan yang lambat ketika perang dan ketika baru memulai pertandingan itu. Terimakasih dari player MLBB;1;Negatif
Arif Nugraha;Teruntuk Developer Moonton ...ada terjadi masalah pada jaringan dan sering terjadi kepada user lainnya... membuat saya tidaj nyaman ketika bermain reconnect terus menerus padahal jaringan bagus data+ wifi;1;Negatif
Zahrotunnisa nisa;Kenapa kalo pas war atau ada musuh sinyal langsung 200+ langsung gk bisa gerak, pdahal klo di base sinyal nya ijo, dan teruntuk montoood klo ngasih musuh yg setara ama tim, masa 1 suruh lawan 9, klo musuh jago ya ngasih tim yg sepadan dong.;1;Negatif
ANDRE NC;Moonton gak ada otak di kasih tim lemah sedangkan lawanya kuat. terus masalah ngelag padahal udh 4g tuh sinyal tapi masih lag tolong di perbaiki untuk kenyamanan bukan skin terus bagus tapi gameplay gak bagus!!!👎;1;Negatif
Rafa Al Fajri;"Ini kenapa ya Mobile Legends saya tiba² ngelag kayak gini, saya pertamanya lagi main rank, pas mau war tiba² ngelag,saya kira ada yg pakai cheat, tapi saya coba relog malah ga bisa masuk, ada tulisan gini ""menghubungkan ulang"" kayak gitu lah istilahnya, saya selama main Mobile Legends ini ga pernah ngalamin hal seperti ini, ini kenapa pas saya update bukannya tambah bagus malah tambah JELEK";1;Negatif
Alexander Arfind putra;Mohon moonton sebagai dvloper dari game ini, pembagian tim yang adil, kenapa saya sering sekali ketemu musuh yang susah tetapi tim saya sangat teramat tidak layak untuk bisa dibilang bisa bermain, hanya itu yang kudang dari game ini, jika kalian mau game ini sempurna, berikanlah matchmaking yang adil!;1;Negatif
Abittipsy;"Cape bet Ama ni game, kesampingin dulu tu update""nya, W udah scroll dan kendalanya semua sama yaitu jaringan. Kenapa gitu makin kesini ko game nya makin ga optimal pdhl dulu 2020 main lancar aja ya meskipun ada juga masalah jaringan nya tp ga ke chaos skrg, masa di lobby lancar tp pas match langsung buyar pingnya. Udh nyoba pake kuota Ama WiFi ttp aja. Pdhl men game sebelah lancar"" aja.. keren bet sih ni game, semua player pada komplen koneksi tp gada efek ke devnya emg keren..";1;Negatif
Frandiz;Game sudah bagus tetapi system matching pada player solo ranked sangat buruk, karena di satukan dengan player2 yang win rate nya rendah. Maka permainan sangat lah tidak seimbang...Tolong ini di benahi karena masalah ini pasti terjadi pada semua player MLBB.;1;Negatif
Sapu Jagad;ML skrang sering eror.. sering tiba tiba hilang signal nya.. padahal buka apk sperti YouTube lancar.. waaah ni bisa jadi korban bjorka slanjut nya ini😁😆. Tolong pihak monton diselidiki lagi, kenapa semakin lama kesini nya makin bnyak eror... Sudah makan bnyak data lagi. Bisa bisa viewrs kabur sdikit demi sdkit.;1;Negatif
Tare Setiawan;Untuk kualitas grafik dan pergerakan hero sudah baik, selain itu banyak hero unik membuat gameplay lebih seru, tetapi bener bener kecewa padahal udah sering update tapi lag nya bukannya makin baik malah makin memburuk;1;Negatif
Fatimah Pude;Apaan sih perasaan update Mulu tiap hari, mana makin berat game nya, klo ada event juga suka pelit. Game p2w Satu lagi, setiap ganti akun kok harus download data lagi, data yang di download itu map, battle, voice dll, tapi eventnya ga ada;1;Negatif
Dwi Astuti;Game ini rusak parah sekali main malah error' pas awal awal main sudah dicoba langsung error' pas pemilihan Hero udah biasa aja pas mau login malah error' jadi kredit skor saya jadi berkurang saya sarankan yang jika memori habis ganti game saja percuma game terbaik malah error' pemain 2 GB RAM saja ganti game apalagi game ini tambahin kredit skor maksimal sampai 90 saja nanti pemainnya banyak;1;Negatif
Tae Min;gimana ya,ini game seru terkadang tapi,trus kalo bisa ngasi tim itu jangan yg suka ngetroll(bego++) seengaknya kan kasi yg seimbang jadi buat player lain ga kesusahan pas solo rank,kebanyakan kita itu ketemu tim musuhnya yg mabar mana jago²lagi,trus juga ngebug padahal jaringan kita itu 4G. MOHON DI PERTIMBANGAN KAN LAGI YGY;1;Negatif
Ari Gunawan;Kenapa sih ini game, pas lategame sering hilang koneksi, terus akhirnya kita jadi terkesan afk, pas relog lancar, pas menghubungkan kembali malah lama dan matchpun berakhir dengan kekalahan. Padahal udah pakai hotspot + kuota tapi tetap saja begitu, udah berapa kali match begitu terus. Sangat mengecewakan.;1;Negatif
Aylin Agustinafika;"Mohon pihak moonton lebih memperhatikan persoalan jaringan tidak stabil, karena hal itu benar-benar sangat mengganggu sekali. Masa ping 20-30 tiba"" loncat ke 200 an, pdhl sinyal 4g, parah banget sumpah.";1;Negatif
INSAN KARUNIA;cape lah moonton woy benerin kek, gua abis update patch terbaru, beli skin legend franco, malah kena bug gajelas, mau masuk battlefield loading selalu stuck di 40% mana lama banget, naik dikit ke 70% stuck sampe bermenit², belum sampe 100% tiba² udah masuk battlefield, pas masuk battefield udah menit ke 1:25 aja, akhirnya kena perilaku afk, padahal gua pake 13 pro, perbaiki lah, mengecewakan !!!;1;Negatif
Agus Suhendar;Dari dulu sampai sekarang, moonton blm bisa mengatasi masalah lag.. Senengnya cm update terus tanpa ngotak masalah lag.. Alesannya jaringan dan jaringan, padahal pink nya bagus ijo tp dr dulu ttp aja sll lag.... Tolong otakin dl ya masalah lag jgn mikirin event doank... Lag anjiiiiiinggg;1;Negatif
Alfa Izzulhaq;Makin kesini makin gak jelas ini game, entah bug atau gimana..... Waktu dibuat open mic gak bisa, muncul pemberitahuan suruh update aplikasi versi terbaru........ Trus waktu di draft pick dan in game tiba² di mute, padahal gak ada pelanggaran sama sekali..... Trus saat Mabar padahal teman udah beli roam, tapi di tampilan game ku belum beli roam........ Emang aneh ini, lama kelamaan gak betah sama bug ini game;1;Negatif
dana sakti;Baru kali ini saya main beda server sendiri padahal main berlima, temen gua bilang gold line di bawah, kenapa di saya gold line di atas dan juga saya sudah kill 2 tapi diserver teman saya, saya mati. kan gak masuk akal. Setalah saya restart baru kembali normal, tapi setelah itu ketika saya main solo, duo, atau trio sekutu saya kenapa bot semua bos, gimana mau main seimbang sedangkan lawanya jago tapi kenapa sekutunya bot semua. Tolong servernya segera di perbaiki! Terimakasih.;1;Negatif
Fadly Ayatullah;Apa-apaan ini matchmaking yang tidak seimbang, kalau musuhnya GG tim kita ikut GG tidak masalah kalah atau menang. Tapi berulangkali matchmaking antara tim saya dan tim musuh sering didapat highest tier dan lowest tier, ini betul-betul merugikan kami player yang berusaha mati-matian main bagus tapi hasilnya buruk;1;Negatif
INDONe -Sport;Ini mobile legend gmn si, setelah update kok saya jadi selalu stuck 40 dan 70 persen di loading battle nya,dan parahnya lagi saya di katakan afk,aduh kecewa banget, dan itu selalu stuck di setiap match nya, ah gjls ,padahal hp ram 8 memori msh banyak tp ngestuck Mulu kan ga logis Developer mobile legend tolong di respon;1;Negatif
Achmad Rizkyy;"Kenapa setelah update jaringan jelek selalu merah patah"" untuk bermain jadi gak nyaman..gak kaya dulu jaringan nya Bagus.. sekarang selalu lag parah gak bisa gerak waktu bermain.. tolong moonton perbaiki lagi agar player mobile legends nyaman main nya";1;Negatif
Aknas Faiz Yahya;Tolong sistemnya di perbaiki, saya di kasi tim bot terus, musuhnya para player pro semua... Apa2an game kyk gini... Lebih baik game di offline kan aja... Percuma online dapat teman komputer.. Ton moonton;1;Negatif
Zhen ardhan;Kenapa dengan akun saya saat memulai pertandingan harus merilog dan setelah merilog tidak masuk ke pertandingan lagi? Padahal penyimpanan sudah stabil Mohon tanggapan nya montoon , ini sangat merugikan di karnakan pertandingan yang tidak masuk tetap di hitung afk .;1;Negatif
Laode Nurdan007;We bisa tidak lu pisahin player lama dengan player baru biar kalahnya atau menangnya kami bisa legah. Seandainya lawannya player baru 3 player lama 2 di tim kita. lalu lawannya player lama semuah kan tidak seimbang mereka punya skil semuah udah tau cara counter item dan Hero jadi km kesusahan lawannya. Saya selaku player lama selalu ketemu player baru dan belum tau segi item asal word saja hobinya yang penting kil utamanya. Yang model seperti ini tolong pisahkan ya moonton.;1;Negatif
Kevin Bagaskara;Tolong kepada pihak developer untuk mempertimbangkan keseimbangan team pada saat solo rank, setiap kali solo rank selalu kalah karena berulang kali mendapatkan teman satu team yang feeder, afk, trooling sedangkan semua team musuh sangat kuat dan kompak terlihat seperti bermain party. Mohon untuk dikoreksi lagi untuk penempatan team matchmaking untuk pemain solo rank yang selalu loststreak seperti saya;1;Negatif
widia estiana;masih sering lag, memori terlalu besar, banyak bug. setiap masuk akun selalu download ulang tapi pada waktu main gambar skill dan skin banyak yang hilang.;1;Negatif
Siti Misnah;Tolong di perbaiki ya, kenapa pas update ga bisa masuk, selalu mengunduh update dan ga bisa jalan, dan harus cari hospot sama hp tertentu. Jadi susah mau masuk harus cari hospot atau WiFi dari hp tertentu. Sebelumnya ngga kaya gini;1;Negatif
Muhammad Rizwaldi;Tolong yah developer kenapa setiap saya main saya selalu mendapatkan tim yg nggak berguna dan performa mainnya juga buruk tolong di perbaiki match saya merasa saya hanya di tipu main 10 kali kalah 7 kali menang hanya 3 kali apaan coba. Ini membuat pangalaman maen yang buruk bagi saya dan mungkin bagi orang lain juga. Saya mohon match di imbangi agal dapat tercipta pengalaman bermain yang baik dan enak 😭😭😭.;1;Negatif
Shalsya Amelia putri;Serius, ml sekarang penyimpanannya makin gede. Terus saat saya bermain game tiba tiba saja ngelag parah padahal sinyalnya bagus. terus saat sinyal saya sedang jelek saat menunggu perbandingan tiba tiba sinyal ngelag terus juga masih 20% saja. Saat saya keluar lalu masuk ke dalam game lagi langsung bagus dan tiba tiba saat selesai bermain game saya kena AFK hanya karna keluar sebentar. mohon di PERBAIKI lagi. Udah gitu nurunin AFK nya ga NGOTAK lagi.;1;Negatif
Ahmad Hawari;"Tidak dapat memberhentikan ""resource pack"" saat terhubung ke wi-fi sehingga boros akan fitur yang tidak digunakan dan terdownload hingga penyimpanan internal tersisa sedikit. Penggunaan RAM maksimal 1GB pada divice Redmi 7 dengan RAM tersisa 1GB. HAL DIATAS MENYEBABKAN LAG SEHINGGA PENGALAMAN BERMAIN MLBB TIDAK BAGUS DAN MENYEBABKAN PELANGGARAN YANG TERUS MENERUS TIDAK DISENGAJA Dan ganti aqun susah klo GK punya hp ram besar";1;Negatif
Eka Mardiana;Sangat burik gem ini tidak memuaskan, karna tidak bisa mengatasi masalah jaringan, padahan gemnya udah seru, tapi selalu jaringan nya yg jadi pemicu, coba lah di aupgret lagi untuk menstabilkan jaringannya, meski jaringan agk lemah tapi game masih berjalan lancar;1;Negatif
Hadiyal Anam;saya merasa tidak nyaman karena setiap selesai mengganti akun, system mengecek ulang Resource dan mendownload data secara otomatis. itu sangat merugikan data internet saya karena setiap selesai mengganti akun masalah itu terus terulang. mohon bantuan nya untuk masalah ini 🙏;1;Negatif
Anna Lee;Kenapa sering mengulang-ulang loadingnya padahal udah masuk nanti balik loading lagi, jaringannya juga buruk banget padahal koneksi internet/wifiinya bagus tapi di ML malah ngelag. Main mode lain biasa aja giliran dibuat ngerank koneksinya auto merah, jelek banget bau anjir! Ngerugiin banget!;1;Negatif
iw sa;Entah MIUI 13 Xiaomi yg bermasalah atau ML nya karena di redmi note 11 PING sering kuning bahkan merah, mohon penjelasannya thanks! Satu lagi mohon perhatikan juga pemain yg menggunakan hp low entry karena ML semakin ke sini semakin berat grafis nya dan membutuhkan RAM dan storage besar.;2;Negatif
Fais poetra;Bug makin parah, sering lag gk jelas,padahal jaringan bagus, ketemu tim gk jelas,kadang sering dounload data padahal udah douwnload data,, mohon di perbaiki,, lama2 makin gk jelas updeatan ML;2;Negatif
M. Saada;"Perbaiki lagi masalah sinyalnya karena saat saya periksa sinyal saya sangat bagus dan saya menggunakan wifi juga tapi di in game sangat lag dan fitur mute,karena saya tidak berucap kata"" kasar tapi tiba"" di mute";2;Negatif
andra anin;Sistem match game ini sangat buruk.saya dapet tim yg egois.dan saat pemilihan hero tim saya hanya memilih hero yg mereka sukai.tanpa melihat role yg harus di pick.dari segi grafik sudah bagus tapi tolong sistem matchmaking nya diperbaiki;2;Negatif
Ahmad Ansori;Heran ..dulu ram 1gb kuat banget loh..skrng ram 4 kok pada ngebug sih..sinyal bagus,pas main ngebug Cok 3menit...ini MLBB kurang memperhatikan aplikasi nya..ayolah MLBB buat lah player lain nyaman ketika bermain..jg update terus..huh benci lama lama sama MLBB;2;Negatif
Chahya Gunawan;Kenapa ya mode ultra nya yang saya jadi tidak bisa di pencet, padahal hp saya Ram nya 8 GB Rom nya 128.. padahal pas dulu dulu bisa mode ultra dan mendukung sekali karena spesifikasi hp saya sangat mendukung.. sekarang jadi gk bisa anehh.. dan satu lagi. Knp ya padahal udah pre download, tapi tetep aja download lagi pas ada pembaharuan, jadi download dua kali dongg.. dan kuota nya juga jadi ngurangin banyakkkk bgt 👎👎;2;Negatif
dika budi;waktu d loby sinyal ping ijo...waktu tanding merah,kuning,ijo komplit...tp banyakan merah nya...uda gnti beberapa kartu sim tetap gtu...udah seting pengaturan rata kiri smua...uda atur jaringan tetap gtu...tolong perbaikan nya....;2;Negatif
A Agian;Min, kenapa updatan sekarang setiap kita login mengecek resource teruss padahal udah 100% waktu kita login ulang malah mengecek resource teruss ulang ulang teruss perbaiki lagi min, event nya jadi ketinggalan teruss,,, manalagi mengecek resource nya lamaa lagi:);2;Negatif
Broken Aja;Kebanyakan update hal yang gak penting. Kenyamanan pemain ga diperhatiin. Data makin besar, kualitas permainan dan kenyamanan sinyal, matching team ga seimbang ga pernah diperhatiin.;2;Negatif
Yᴜʀɪ Lᴏᴠᴇʀs;Apasi? Makin lama makin gjls kemarin i beli voice chat aspirant loh kok malah ilang? Maksudnya apa? Trus kemarin juga i main di rank match nya ilang trus ga dpt bintang padahal menang, eh ternyata habis tu malah yang di balikin cuma tiket m4nya doang i ga terima y i main lama²di rank hampir setengah jam dan hasilnya cuma di kasih gituan? Ni habis update bukannya tambah bagus malah tambah jelek, Tolong i mah cuma minta 1 aja balikin voice chat aspirant i.;2;Negatif
Duta Wedatama;"Tolong buat developer Moonton, gw main ML udah dari tahun 2018 dulu main dengan 4G lancar"" aja makin sekarang makin parah buat jumping sinyalnya, tadi di game pertama lancar lancar aja, di match kedua malahan ngelag parah, tolong jaringannya diperbaiki sama bug"" yg ada Sekian dan terimakasih";2;Negatif
kevin casey;matchmaking gak pernah seimbang, main solo dapat tim buta mulu lah feeder lah, lama kelamaan malas kalau tetap gini terus, manalagi jaringan gk stabil padahal sinyal bagus.;2;Negatif
video viral;Semenjak rilis aspirans. Gak jels ini game. Setiap ganti akun update lagi. Ganti aku update lagi. Begitu terus berulang2. Sampe numpuk data game ya 25 GB. Gak jelas ini game. Padah udah ku update. Besok buka aplikasi ya lagi update lagi. Besok mau main lagi. Update lagi. Kenapa ini game. Walaupun saya main sejak season 3. Gak gini3 amat ini game. Gak usah bikin emosi lah.;2;Negatif
